,artist_name,track_name,track_id,track_popularity,artist_id,song_length_ms
0,Glass Animals,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,85,4yvcSjfu4PC0CYQyLy4wSq,238805
1,Waylon Jennings,The Year 2003 Minus 25 - Remastered,0sFq478LIo9BFwf2qzMzzF,39,7wCjDgV6nqBsHguQXPAaIM,184266
2,Elley Duhé,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,91,67MNhiAICFY6Pwc2YxCO0K,184447
3,Tame Impala,Alter Ego - 2020 Mix,457sndKohlwTU6dW6amBMU,42,5INjqkS1o8h1imAzPqGZBb,289866
4,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,89,1Xyo4u8uXC1ZmMpatF05PJ,200040
5,Mads & Co.,Year 2020,1E7kvOufjivgCGLETpjvFs,0,1Zr86U3TuL6n1VkmENnPCm,176000
6,THE ANXIETY,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,83,64H8UqGLbJFHwKtGxiV8OP,162680
7,권영찬,Year 2000,5x187wwmFQNi5HQTrqkFQZ,22,4ZfOBmLAMXyn48SfyNJilP,111893
8,Glass Animals,Heat Waves,02MWAaffLxlfxAUY7c5dvx,90,4yvcSjfu4PC0CYQyLy4wSq,238805
9,Tame Impala,Runway Houses City Clouds - 2020 Mix,2rOsZbCZxH7P4mvuiBIgoP,37,5INjqkS1o8h1imAzPqGZBb,428626
10,Playboi Carti,Sky,29TPjc8wxfz4XMn21O7VsZ,81,699OTQXzgjhIYAHMy9RyPD,193234
11,Zager & Evans,In the Year 2525,3LdLGNKCW0dNr14JQlZPQt,35,55IyYO6fmYpYw6Nd4YF7bw,191160
12,Eslabon Armado,Jugaste y Sufrí,3NqBxTOMCJ3zW9CIP51td4,81,0XeEobZplHxzM9QzFQWLiR,275194
13,Silverchair,Anthem for the Year 2000,3LMpZcOhaz2CUX5rfoCNRs,45,4iudEcmuPlYNdbP3e1bdn1,247786
14,The Weeknd,Save Your Tears,5QO79kh1waicV47BqGRL3g,87,1Xyo4u8uXC1ZmMpatF05PJ,215626
15,New West,Years Ago,6NdyWIS7wxMTombWPpzjqf,37,69bG9tC62d8oTFC9aTTosn,194911
16,Polo G,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,80,6AgTAQt8XS6jRWi4sX7w49,132832
17,Jonas Brothers,Year 3000,7BbyWKteSctTKe696qf7fw,47,7gOdHgIoIKoe4i9Tta6qdD,201813
18,SZA,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,80,7tYKF4w9nC0nq9CsPZTHyP,279204
19,Sukima Switch,Ah Yeah!! - 2020 Remaster,1EryXVV7xCH10UeVvF3RMB,37,0wRzWf3I4lUl9hdFF5uL0m,306213
20,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,84,4Uc8Dsxct0oMqx0P6i60ea,198040
21,Hammock,Dark Beyond the Blue (2020),6t3w4yBR0Y1CxSNCh5EgDZ,37,0VOR7Ie9xUSb45fzIIVJQ1,325680
22,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,82,7dGJo4pcD2V6oG8kP0tJRR,210800
23,Jonas Brothers,Year 3000,4zP7ADsgJgHGY6VzxbNp1z,63,7gOdHgIoIKoe4i9Tta6qdD,201960
24,Glass Animals,Heat Waves,6CDzDgIUqeDY5g8ujExx2f,85,4yvcSjfu4PC0CYQyLy4wSq,238805
25,Frank Sinatra,It Was A Very Good Year - 2008 Remastered,1vLPTWPfJSIrqOhNUWNfNY,42,1Mxqyy3pSjf8kZZL4QVxS0,266973
26,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,79,4MCBfE4596Uoi2O4DtmEMz,194621
27,The Rolling Stones,100 Years Ago - 2020,0RJplx8HMNZsBYmvjCsnO4,33,22bE4uQ6baNwSHPVcDxLCe,238133
28,Luke Combs,Forever After All,6IBcOGPsniK3Pso1wHIhew,76,718COspgdWOnwOFpJHRZHS,232533
29,ReTro d.r.E,Year 2020,2IgJQHUGFPdMSrNJdKQLVm,1,2gEgjW7Edg32td3C8lM8TE,150857
30,Kali Uchis,telepatía,6tDDoYIxWvMLTdKpjFkc1B,81,1U1el3k54VvEUzo3ybLPlM,160191
31,Year 200X,Ghosts N Goblins,0qSXoNHcm1sn9kWcAG7WCx,23,6JMGrupbzJZ3yuQhTGyeHr,106973
32,Machine Gun Kelly,my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,79,6TIYQ3jFPwQSRmorSezPxX,139460
33,The Glitch Mob,Between Two Points (feat. Swan) - 2020 Remaster,0sfly5zhJJhfoLbcCMmiRB,36,3a9qv6NLHnsVxJUtKOMHvD,333193
34,King Von,Took Her To The O,7fEoXCZTZFosUFvFQg1BmW,76,6QtgPSJPSzcnn7dPZ4VINp,196179
35,Lo' Kuntry,Year 2020,06Oy3HFUXZYmNi2YpAQ6XZ,1,1AU5bWGVBRZ4NCl9E9oNlu,117655
36,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,79,4MCBfE4596Uoi2O4DtmEMz,205484
37,Year 200X,Ducktales (the Moon),0r5y3Ia2Wu3UkenDH2Ulhk,24,6JMGrupbzJZ3yuQhTGyeHr,131253
38,Dua Lipa,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,84,6M2wZ9GZgrQXHCFfjv46we,203064
39,Johann Strauss II,"An der schönen blauen Donau, Walzer, Op. 314",5431KRbZtVF3tVgMR1lIYS,40,5goS0v24Fc1ydjCKQRwtjM,622226
40,Drake,Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,79,3TVXtAsR1Inumwj472S9r4,261492
41,Lo' Kuntry,Year 2020,0y6M06A3mPwYj3le6fQwlt,1,1AU5bWGVBRZ4NCl9E9oNlu,117561
42,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,82,45dkTj5sMRSjrmBSBeiHym,169265
43,Year 200X,Zelda II (Title - Battle - Fairy - Palace),1mo7zvAi0AFpLj4ODV9AyY,19,6JMGrupbzJZ3yuQhTGyeHr,386226
44,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),2aWVaW1p2kUc5yuKwBmRJi,78,2LIk90788K0zvyj2JJVwkJ,125302
45,Papa Roach,Gravity - Remastered 2020,4zN1YCljFntHRccaX35RNg,31,4RddZ3iHvSpGV4dvATac9X,244448
46,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",30QR0ndUdiiMQMA9g1PGCm,78,1VPmR4DJC1PlOtd0IADAO0,168489
47,Nrthrn,Year 2020,2wQASuopyArgsh6SiHGylg,2,2JrapUnu1gX16UFMDjmok2,256000
48,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),0PvFJmanyNQMseIFrU708S,80,0eDvMgVFoNV3TpwtrVCoTj,190476
49,Year 200X,Castlevania III (the Beginning),2HUMceEhjkJoOfn7UsomyX,20,6JMGrupbzJZ3yuQhTGyeHr,114000
50,blackbear,hot girl bummer,6jRq8gaZhMUyy5RclRPcAf,80,2cFrymmkijnjDg9SS92EPM,188343
51,No Spirit,It’s Been A Year,3YYni1jodOmekz697cuwhl,29,4XbnhifKeOnyfTsCInrQsX,163076
52,Jack Harlow,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM,78,2LIk90788K0zvyj2JJVwkJ,139741
53,Ruined Conflict,Year 2020,6dEPod8uKS1oqcD7RZYy6c,2,3p18oCfd7ERzBpfjjFArjV,264000
54,Giveon,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,81,4fxd5Ee7UefO4CUXgwJ7IP,198370
55,Third Eye Blind,Losing a Whole Year - 2006 Remaster,4OtTVS1297d8h56MAX4Wpy,24,6TcnmlCSxihzWOQJ8k0rNS,200906
56,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,74,5fMUXHkw8R8eOP2RNVYEZX,169226
57,Papa Roach,Help - Remastered 2020,3ViE5zjLk07LjljeUUWtq0,31,4RddZ3iHvSpGV4dvATac9X,214797
58,"Tyler, The Creator",BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX,76,4V8LLVI7PbaPR0K2TGSxFF,127921
59,Iñigo Vontier,Year 2020,03VrhBjoCp0rSjajdhNE5N,1,46102Rmv7OVlBvNRnH3fj2,329142
60,Bad Bunny,La Santa,69vlMrzHwATKzupwNcUPyK,84,4q3ewBCX7sLwd24euuV69X,206420
61,LYMEY,END OF YEAR 2021,6usFCFN0F69JcAaHtB55sg,30,6dPOSlnP4zgYg7bkAkp4dY,1472769
62,Coyote Theory,This Side of Paradise,79EkGysjP2dL5GdpeQjRxT,80,48vmXfV0QPy3ljXBp81Fwn,242010
63,HammerFall,Templars of Steel - 2020 Remix,6VJrbJHOZeQcTKBun9ASh5,39,2o18h28enlHxj887tATc58,328210
64,Pop Smoke,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,80,0eDvMgVFoNV3TpwtrVCoTj,160000
65,Tigre Blanco,Year 2020,2Qzj5uQzUA85LjtcCBuAhZ,0,6uo0OxfWire0aXXymE5DBT,225883
66,Cardi B,WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,79,4kYSro6naA4h99UJvo89HB,187541
67,Labi Siffre,Another Year - 2006 Remaster,0mrui4YU819ofTR3q3tSWi,24,5CzlICF8GCY0pRC82MKrhX,254426
68,Chris Stapleton,You Should Probably Leave,2UikqkwBv7aIvlixeVXHWt,74,4YLtscXsxbVgi031ovDDdh,213493
69,Papa Roach,Born For Greatness - Remastered 2020,4w18x6612KWiMb9pM10agY,31,4RddZ3iHvSpGV4dvATac9X,227847
70,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),6Tguhaf2uAe6OjRLsR2Tql,74,3hcs9uc56yIGFCSy9leWe7,169531
71,kaestin,Year 2020,4BSnQlZksEtvmW4c2QOgEV,0,4NSw1h00rHzCCthkMiCqXp,161632
72,Ariana Grande,positions,35mvY5S1H3J2QZyna3TFe0,83,66CXWjxzNUsdJxJ2JdwvnR,172324
73,Dj Biffen,Merry Christmas and Happy New Year 2021 - Radio Edit,7h7yPyss4MIBVPXVeF83vg,25,7K54lZmkO9dwqe22N27ftb,176362
74,Powfu,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,81,6bmlMHgSheBauioMgKv2tn,173333
75,Papa Roach,Falling Apart - Remastered 2020,2qkxnCKVOKbQZcO8TEcXH1,29,4RddZ3iHvSpGV4dvATac9X,188919
76,Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,80,4Uc8Dsxct0oMqx0P6i60ea,185773
77,O.Reynolds,Year 2020,5YQMQ36OGVgxpyn9tmCpCb,0,3ZBqOuvlfEjtx7raSTLvpS,195384
78,Don Toliver,No Idea,7AzlLxHn24DxjgQX73F9fU,79,4Gso3d4CscCijv0lmajZWs,154424
79,Ish Kevin,My Year (2022),16TeLUubmneRAhwmRAMbjM,22,27rjDVGfZG4eorQwrZt2ZD,161807
80,21 Savage,Runnin,5SWnsxjhdcEDc7LJjq9UHk,76,1URnnhqYAYcrqrcwql10ft,195906
81,Papa Roach,Come Around - Remastered 2020,19XsdKehaBTpfhwS6OSdYr,29,4RddZ3iHvSpGV4dvATac9X,210961
82,Don Toliver,After Party,527k23H0A4Q0UJN3vGs0Da,77,4Gso3d4CscCijv0lmajZWs,167915
83,Haiti BaeB,Year 2020,0VWgZvez93QhJwTAVniUEw,0,2UB8v9xUn6zG1d1nBAvB7z,144566
84,DaBaby,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4,79,4r63FhuTkUYltbVAg5TQnk,181733
85,Simply Red,Holding Back the Years - 2008 Remaster,1yg7fwwYmx9DQ2TdXUmfpJ,66,1fa0cOhromAZdq2xRA4vv8,269840
86,Jack Harlow,Already Best Friends (feat. Chris Brown),4RKJRRd4VJfZWiqQTYsleE,76,2LIk90788K0zvyj2JJVwkJ,197031
87,Papa Roach,Elevate - Remastered 2020,5vi1VaZmV5CzibWGIcf9G4,29,4RddZ3iHvSpGV4dvATac9X,190000
88,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,78,55fhWPvDiMpLnE4ZzNXZyW,156106
89,Judgemental,Year 2020,0sm0np6NlfZdgBvlD8kkm3,0,2UXY3Bsf9tcAfWS84vdpXa,306051
90,BTS,Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,85,3Nrfpe0tUJi4K4DXYWgMUX,199053
91,APRE,Gap Year 2008,0Sbb2ST9tXiKBkQw7XUZrw,22,16oEz0ihXl8elwxOS0YMNF,237778
92,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,75,6AgTAQt8XS6jRWi4sX7w49,163797
93,Papa Roach,Periscope - Remastered 2020,3DFp3sRBA9iWzZqEPLq8gM,29,4RddZ3iHvSpGV4dvATac9X,216770
94,Bad Bunny,A Tu Merced,4r9jkMEnArtWGH2rL2FZl0,85,4q3ewBCX7sLwd24euuV69X,175918
95,ReTro d.r.E,Year 2020,0Da2qjJhBPyttzWYOd1Ht5,0,2gEgjW7Edg32td3C8lM8TE,150857
96,Ariana Grande,34+35,6Im9k8u9iIzKMrmV7BWtlF,80,66CXWjxzNUsdJxJ2JdwvnR,173710
97,Whitesnake,Best Years - 2020 Remix,05ab5MZw1beOMcRH25St2W,19,3UbyYnvNIT5DFXU4WgiGpP,316159
98,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,77,3TVXtAsR1Inumwj472S9r4,220487
99,Papa Roach,Face Everything and Rise - Remastered 2020,20JXjktPIqUV7bWr8nZkia,28,4RddZ3iHvSpGV4dvATac9X,191073
100,Bad Bunny,Si Veo a Tu Mamá,41wtwzCZkXwpnakmwJ239F,81,4q3ewBCX7sLwd24euuV69X,170971
101,YWB $uburb,Year 2020,6IPUBfLwEOPrzx4ZfEULYJ,0,5SHBBe9lTw4pVHnioGiFqb,186200
102,Bad Bunny,DÁKITI,47EiUVwUp4C9fGccaPuUCS,81,4q3ewBCX7sLwd24euuV69X,205090
103,David Gray,This Year's Love - 2020 Remaster,2raGOq0p2PXrWJnWXSBFaC,27,7J2lZBANizgPNfUzux31PV,245533
104,Steve Lacy,Infrunami,0f8eRy9A0n6zXpKSHSCAEp,74,57vWImR43h4CaDao012Ofp,178328
105,Kentomen,Year 2020,2wXYm7A2WwjjLkkzSIFS5j,0,2KEhmJoBugEJWoPGILT5do,173029
106,21 Savage,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,74,1URnnhqYAYcrqrcwql10ft,190331
107,Papa Roach,The Ending - Remastered 2020,6t1OmNgczg0oaGbpfzHVLR,27,4RddZ3iHvSpGV4dvATac9X,209828
108,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,75,3tlXnStJ1fFhdScmQeLpuG,247079
109,Liberator World,Year 2020,72ou2l2Mr5YKNW83ua1zv1,0,4M6NqtDMMLIk9bTSbrfnv6,108024
110,Kane Brown,Be Like That - feat. Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,75,3oSJ7TBVCWMDMiYjXNiCKE,191406
111,Papa Roach,American Dreams - Remastered 2020,6HLk3upJqJAmVNdMbnxT8g,27,4RddZ3iHvSpGV4dvATac9X,203118
112,Young Dolph,1 Scale (feat. G Herbo),5gmkw2031VVIboYqPIjSWB,72,3HiuzBlSW7pGDXlSFMhO2g,176040
113,The Glitch Mob,Fortune Days - 2020 Remaster,5GWHujc41JAjaiH6gcCjgu,24,3a9qv6NLHnsVxJUtKOMHvD,380815
114,Future,Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,74,1RyvyyTE3xzB2ZywiAwp0i,213520
115,Jai Wolf,Indian Summer - 2020 Encore Mix,60SJ6qZIetPNm1Q2IRGgRr,23,24V5UY0nChKpnb1TBPJhCw,260806
116,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,78,0eDvMgVFoNV3TpwtrVCoTj,190534
117,Papa Roach,Burn - Remastered 2020,1LRQROTy2wN5VO3V0VPbUc,26,4RddZ3iHvSpGV4dvATac9X,205746
118,G Herbo,PTSD,1C8ux1YWLMHCenYJFiIV4Z,73,5QdEbQJ3ylBnc3gsIASAT5,232064
119,The Glitch Mob,Animus Vox - 2020 Remaster,3L1iZJUXiAcUvDhIIi3KAq,24,3a9qv6NLHnsVxJUtKOMHvD,402085
120,DJ Scheme,E-ER (feat. Lil Yachty),4N7i6RfJXMWfkx9Zr6pzkJ,73,1m7LSAMIB1BErIHYSOn32W,163384
121,Papa Roach,Still Swingin’ - Remastered 2020,1WeeMb71Hld9X5Bmq9IQup,26,4RddZ3iHvSpGV4dvATac9X,203293
122,Tame Impala,Borderline,5hM5arv9KDbCHS0k9uqwjr,76,5INjqkS1o8h1imAzPqGZBb,237800
123,Papa Roach,Kick In The Teeth - Remastered 2020,6hTXrvfe5fSIhAhMBznsau,26,4RddZ3iHvSpGV4dvATac9X,191453
124,Dua Lipa,Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,78,6M2wZ9GZgrQXHCFfjv46we,203064
125,Al Stewart,Year of the Cat - 2020 Remaster,0BPl2z35ItKYbpvGjyh3mU,25,0DW7boyjvbaSP3OJ72sXgC,403066
126,The Kid LAROI,WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,79,2tIP7SsRs7vjIcLrU85W8J,161384
127,Papa Roach,Who Do You Trust? - Remastered 2020,7mal4BdvagTpiAh8TiDfyh,27,4RddZ3iHvSpGV4dvATac9X,196480
128,Bad Bunny,Safaera,2DEZmgHKAvm41k4J3R2E9Y,79,4q3ewBCX7sLwd24euuV69X,295176
129,The Glitch Mob,Bad Wings - 2020 Remaster,6kM8GtByUt4KYN9MqGpCis,22,3a9qv6NLHnsVxJUtKOMHvD,398192
130,Bad Bunny,TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,80,4q3ewBCX7sLwd24euuV69X,130013
131,Brad Mehldau,VIII. yearning,2JLAr5J7fP4IsRtx9cLkWN,25,2vI9KFm0fwSfPrpEgOeIbq,211000
132,Wiz Khalifa,The Thrill,4wqzOaLxiCRy2Et8tRyNSX,77,137W8MRPWKqSmrBGDBFSop,234333
133,The Glitch Mob,Drive It Like You Stole It - 2020 Remaster,1h0LR3X6LD19canA3cHDCO,21,3a9qv6NLHnsVxJUtKOMHvD,354464
134,HARDY,GIVE HEAVEN SOME HELL,2bVeUlOC5JjTpkQXuUUoYm,71,5QNm7E7RU2m64l6Gliu8Oy,217801
135,Hammock,EveryWhen - Bonus Track,2HGeIYpOrU9u5UR9Z98mx9,25,0VOR7Ie9xUSb45fzIIVJQ1,277199
136,1nonly,Stay With Me,2WYs5LxOZfEyURXu7V0O1a,79,3ZHU5AKrUmIPnCFfr82QER,141505
137,Chilled Cat,Winter Night on New Years Eve,639pj50r7i2uFzZ4BJhk4y,22,3itPIBjRCrJmrDgwCRYRHl,158551
138,Bad Bunny,LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,81,4q3ewBCX7sLwd24euuV69X,203200
139,Ceschi,2020 BC,0N76b0XIfpTxCJGhAkteP0,18,78t5ObID5m0cLVrpZernKV,470732
140,Bad Bunny,DÁKITI,4MzXwWMhyBbmu6hOcLVD49,81,4q3ewBCX7sLwd24euuV69X,205090
141,Leaving Laurel,sometimes it’s scary…but it’s still you and me - Mixed,0eZPeiMttWBveKreWHLjhI,29,2Tz2klWNZNGyvOMr8gT98t,379464
142,Gabby Barrett,I Hope,23T0OX7QOiIUFShSzbJ5Uo,73,6Iz3eq2aQGFf7TbGT2iahL,210772
143,015B,Random,1iLtDGfxRQS2aXkqGiSAvm,27,4uU7KfTjcjyKUGWSaTzLu7,275881
144,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,75,2LIk90788K0zvyj2JJVwkJ,227478
145,The Glitch Mob,A Dream Within A Dream - 2020 Remaster,2DW7QEmiAiumhYAQURtLAq,20,3a9qv6NLHnsVxJUtKOMHvD,321610
146,Dua Lipa,Levitating,39LLxExYz6ewLAcYrzQQyP,82,6M2wZ9GZgrQXHCFfjv46we,203807
147,The Glitch Mob,We Swarm - 2020 Remaster,0Hn5QyztsQH1iL8SCnJlJu,19,3a9qv6NLHnsVxJUtKOMHvD,352322
148,Gabby Barrett,The Good Ones,3hLuHKzG1cmlRpq53ZVWd8,72,6Iz3eq2aQGFf7TbGT2iahL,215140
149,The Glitch Mob,"Starve The Ego, Feed The Soul - 2020 Remaster",6Cat51fsEsJ6rBx4tJJUof,19,3a9qv6NLHnsVxJUtKOMHvD,346267
150,Beach Bunny,Cloud 9,6vFsBXYczYsP0H3lgunZOm,77,2vnB6tuQMaQpORiRdvXF9H,147350
151,The Glitch Mob,How To Be Eaten By A Woman - 2020 Remaster,5boDsGpqH3Tb8QqN6yA4im,19,3a9qv6NLHnsVxJUtKOMHvD,357968
152,Lil Baby,On Me,4Iedi94TIaB2GGb1nMB68v,73,5f7VJjfbwm532GiveGC0ZK,135959
153,New West,2020,2cMvGELrZVg8B832qg8QuG,27,69bG9tC62d8oTFC9aTTosn,164347
154,Mac Miller,Blue World,2hwOoMtWPtTSSn6WHV7Vp5,75,4LLpKhyESsyAXpc4laK94U,209440
155,The Glitch Mob,Fistful of Silence - 2020 Remaster,5Ypzq28Nc4sx115bAvfeOt,18,3a9qv6NLHnsVxJUtKOMHvD,309054
156,Jack Harlow,Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ,75,2LIk90788K0zvyj2JJVwkJ,156578
157,HammerFall,The Way of the Warrior - 2020 Remix,69Y63qrBE5tzG3CkTz8DpT,32,2o18h28enlHxj887tATc58,249676
158,Blxst,Chosen (feat. Ty Dolla $ign),1dIWPXMX4kRHj6Dt2DStUQ,78,4qXC0i02bSFstECuXP2ZpL,161684
159,Soulwax,NY Lipps - Dries Van Noten 2020 Remix,3E3IUPXd3EovxCo5mcRQtW,27,43mWhBXSflupNLuNjM5vff,842311
160,Bruno Major,Nothing,2IAR0DziHCjSu16gR4ihvy,79,0hDjKSKjl1DC7ovYTDJHe8,162797
161,Hammock,Longest Year (2020),0MlkZnfwsjwHHSfn07N8ao,17,0VOR7Ie9xUSb45fzIIVJQ1,533707
162,The Kid LAROI,GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,74,2tIP7SsRs7vjIcLrU85W8J,181688
163,October,Time To Love - 2020 Remastered,7zKG0StPF7Xg60fzq9cGZ6,23,1AkzuxRsDDcPQURcUARdlq,235590
164,Big Sean,Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,75,0c173mlxpT3dSFRgMO8XPh,199758
165,Hammock,One Another (2020),6vnYZfpFN3JthwtdnVpo6l,18,0VOR7Ie9xUSb45fzIIVJQ1,409815
166,Playboi Carti,Vamp Anthem,4CzhtKifG867Lu5DNQVBSA,74,699OTQXzgjhIYAHMy9RyPD,124093
167,Kazuhito Murata,電話しても - 2020 Remaster,5MvIqNNzJGYbdOG1crN4XR,24,1YAn7piNSpMgdC8inGcOLd,229520
168,Money Man,24 (feat. Lil Baby),0xUvi7wldroBzaZCengPa5,73,3Rx4PJ7SP6unkOk5elPUK7,182857
169,015B,I See You,54AO5la1eAJp0hNaOud2B5,25,4uU7KfTjcjyKUGWSaTzLu7,285040
170,Playboi Carti,ILoveUIHateU,1BpKJw4RZxaFB88NE5uxXf,73,699OTQXzgjhIYAHMy9RyPD,135122
171,Workout Music ,Dance Monkey (Remix),3pdMC0tmADHu6jsZh6v5BD,27,5njMahLKD1tLJ5bejvqseV,262520
172,Key Glock,Mr. Glock,1ipSpQfzBbhPFhYm6tfVIz,71,0RESbWvOMyua0yuyVrztJ5,146880
173,NerdOut,The 2020 Gaming Rap Up,4GMWVLecuXC5AUl2yvNVwc,18,0oB2sOpQMaCCrMlPXBQCXu,294931
174,Bad Bunny,La Difícil,6NfrH0ANGmgBXyxgV2PeXt,79,4q3ewBCX7sLwd24euuV69X,163084
175,Alex Metric,Upswing - Mixed,6UtisDGlS9rFAXwNRIpRI8,27,6RDNTAgm2s6ae71nXWGnJD,317035
176,Ritt Momney,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,76,7MPGCB854Qo4alYMOPkBka,210463
177,Pepper Coyote,"No Conventions This Year, Pt. 1: January - June 2020",1zwsjBrauDmPshRxWE6hvm,15,4BaRyymiAjO4Q0PPG1dai5,392509
178,The Strokes,The Adults Are Talking,5ruzrDWcT0vuJIOMW7gMnW,77,0epOFNiUfyON9EYx7Tpr6V,309053
179,Ten Years After,Are You Lonesome Tonight (Remastered 2020),4vbDf4gGabrP5bAoNuENJ7,18,7nkLRaWHImCvWGHdNGnhVE,238000
180,Ozzy Osbourne,Crazy Train,7ACxUo21jtTHzy7ZEV56vU,75,6ZLTlhejhndI4Rh53vYhrY,293183
181,Ash,Clones - 2020 - Remaster,0y069jft8vt9CAIUfO9T0v,16,2evydP72Z45DouM4uMGsIE,240413
182,Juice WRLD,Righteous,5dOxHHMOFAbG3VH23t0xNm,74,4MCBfE4596Uoi2O4DtmEMz,242180
183,Above & Beyond,Blue Monday (Mixed),0xXps70H7LUN5So6Nrkfvq,26,10gzBoINW3cLJfZUka8Zoe,57186
184,Pop Smoke,Element,57BGVV6wcyhbn3hsjlqEZB,76,0eDvMgVFoNV3TpwtrVCoTj,135746
185,The Distillers,The Blackest Years - 2020 Remaster,1uXbBsJ14Uni9zqWgC7hgk,17,7MlyHuGRHi31yYlrttDqgT,450297
186,Pop Smoke,Mood Swings (feat. Lil Tjay),5rZlwNFl01HqLWBQGryKSm,77,0eDvMgVFoNV3TpwtrVCoTj,213333
187,Years & Years,Breathe,4VEByNkzYJ8rPVtaDQbiU9,23,5vBSrE1xujD2FXYRarbAXc,233228
188,Bad Bunny,Una Vez,5J7teKIJGtqVypgYI6sqXj,81,4q3ewBCX7sLwd24euuV69X,232496
189,HammerFall,Renegade - 2020 Remix,6VSM9yG5mth86AkzZOk3mS,27,2o18h28enlHxj887tATc58,262331
190,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,81,66CXWjxzNUsdJxJ2JdwvnR,228482
191,Hammock,"Lonely, Some Quietly Wander in the Hall of Stars (2020)",4KwaHAKaQNbShDfMTPXJ9Q,16,0VOR7Ie9xUSb45fzIIVJQ1,447133
192,Jhay Cortez,CÓMO SE SIENTE - Remix,2tFwfmceQa1Y6nRPhYbEtC,79,0EFisYRi20PTADoJrifHrz,227520
193,Workout Music ,Bad Guy (Remix),5v7OrTvBQNhXQwVzi3oXpb,23,5njMahLKD1tLJ5bejvqseV,281252
194,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),0ada5XsQGLPUVbmTCkAP49,74,4MCBfE4596Uoi2O4DtmEMz,160212
195,Buju Banton,400 Years,1XvmMoTPgM5U2N1bfJcxoO,16,4wLAjfeqAsV66AocWNcowA,248343
196,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,76,7bXgB6jMjp9ATFy66eO08Z,176960
197,Prince,Can I Play With U? (feat. Miles Davis) - 2020 Remaster,1FhKyKVywVGk9xHHtZIILC,12,5a2EaR3hamoenG9rDuVn8j,399539
198,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,72,4O15NlyKLIASxsJ0PrXPfz,224954
199,PinocchioP,The Vocaloid Songs 10 Years Later,06YMPKuUvotChaFe8DC1lc,17,3b7jPCedJ2VH4l4rcOTvNC,327000
